[(345222, 308662), (345473, 308662), (345213, 308807), (345492, 308804), (345239, 308730), (345459, 308730), (345349, 308729)]
[(345551, 308951), (345802, 308951), (345542, 309096), (345821, 309093), (345568, 309019), (345788, 309019), (345678, 309018)]
[(345880, 309240), (346131, 309240), (345871, 309385), (346150, 309382), (345897, 309308), (346117, 309308), (346007, 309307)]
[(346209, 309529), (346460, 309529), (346200, 309674), (346479, 309671), (346226, 309597), (346446, 309597), (346336, 309596)]
[(346540, 309820), (346791, 309820), (346531, 309965), (346810, 309962), (346557, 309888), (346777, 309888), (346667, 309887)]
[(346871, 310111), (347122, 310111), (346862, 310256), (347141, 310253), (346888, 310179), (347108, 310179), (346998, 310178)]
[(347202, 310402), (347453, 310402), (347193, 310547), (347472, 310544), (347219, 310470), (347439, 310470), (347329, 310469)]
[(347533, 310693), (347784, 310693), (347524, 310838), (347803, 310835), (347550, 310761), (347770, 310761), (347660, 310760)]
[(347864, 310984), (348115, 310984), (347855, 311129), (348134, 311126), (347881, 311052), (348101, 311052), (347991, 311051)]
[(348195, 311275), (348446, 311275), (348186, 311420), (348465, 311417), (348212, 311343), (348432, 311343), (348322, 311342)]
[(348526, 311566), (348777, 311566), (348517, 311711), (348796, 311708), (348543, 311634), (348763, 311634), (348653, 311633)]
[(348857, 311857), (349108, 311857), (348848, 312002), (349127, 311999), (348874, 311925), (349094, 311925), (348984, 311924)]
[(349188, 312148), (349439, 312148), (349179, 312293), (349458, 312290), (349205, 312216), (349425, 312216), (349315, 312215)]
[(349522, 312442), (349773, 312442), (349513, 312587), (349792, 312584), (349539, 312510), (349759, 312510), (349649, 312509)]
[(349856, 312736), (350107, 312736), (349847, 312881), (350126, 312878), (349873, 312804), (350093, 312804), (349983, 312803)]
[(350190, 313030), (350441, 313030), (350181, 313175), (350460, 313172), (350207, 313098), (350427, 313098), (350317, 313097)]
[(350524, 313324), (350775, 313324), (350515, 313469), (350794, 313466), (350541, 313392), (350761, 313392), (350651, 313391)]
[(350858, 313618), (351109, 313618), (350849, 313763), (351128, 313760), (350875, 313686), (351095, 313686), (350985, 313685)]
[(351192, 313912), (351443, 313912), (351183, 314057), (351462, 314054), (351209, 313980), (351429, 313980), (351319, 313979)]
[(351526, 314206), (351777, 314206), (351517, 314351), (351796, 314348), (351543, 314274), (351763, 314274), (351653, 314273)]
[(351860, 314500), (352111, 314500), (351851, 314645), (352130, 314642), (351877, 314568), (352097, 314568), (351987, 314567)]
[(352194, 314794), (352445, 314794), (352185, 314939), (352464, 314936), (352211, 314862), (352431, 314862), (352321, 314861)]
[(352523, 315083), (352774, 315083), (352514, 315228), (352793, 315225), (352540, 315151), (352760, 315151), (352650, 315150)]
[(352852, 315372), (353103, 315372), (352843, 315517), (353122, 315514), (352869, 315440), (353089, 315440), (352979, 315439)]
[(353181, 315661), (353432, 315661), (353172, 315806), (353451, 315803), (353198, 315729), (353418, 315729), (353308, 315728)]
[(353510, 315950), (353761, 315950), (353501, 316095), (353780, 316092), (353527, 316018), (353747, 316018), (353637, 316017)]
[(353839, 316239), (354090, 316239), (353830, 316384), (354109, 316381), (353856, 316307), (354076, 316307), (353966, 316306)]
[(354168, 316528), (354419, 316528), (354159, 316673), (354438, 316670), (354185, 316596), (354405, 316596), (354295, 316595)]
[(354497, 316817), (354748, 316817), (354488, 316962), (354767, 316959), (354514, 316885), (354734, 316885), (354624, 316884)]
[(354826, 317106), (355077, 317106), (354817, 317251), (355096, 317248), (354843, 317174), (355063, 317174), (354953, 317173)]
[(355155, 317395), (355406, 317395), (355146, 317540), (355425, 317537), (355172, 317463), (355392, 317463), (355282, 317462)]
[(355491, 317691), (355742, 317691), (355482, 317836), (355761, 317833), (355508, 317759), (355728, 317759), (355618, 317758)]
[(355827, 317987), (356078, 317987), (355818, 318132), (356097, 318129), (355844, 318055), (356064, 318055), (355954, 318054)]
[(356163, 318283), (356414, 318283), (356154, 318428), (356433, 318425), (356180, 318351), (356400, 318351), (356290, 318350)]
[(356499, 318579), (356750, 318579), (356490, 318724), (356769, 318721), (356516, 318647), (356736, 318647), (356626, 318646)]
[(356835, 318875), (357086, 318875), (356826, 319020), (357105, 319017), (356852, 318943), (357072, 318943), (356962, 318942)]
[(357171, 319171), (357422, 319171), (357162, 319316), (357441, 319313), (357188, 319239), (357408, 319239), (357298, 319238)]
[(357507, 319467), (357758, 319467), (357498, 319612), (357777, 319609), (357524, 319535), (357744, 319535), (357634, 319534)]
[(357843, 319763), (358094, 319763), (357834, 319908), (358113, 319905), (357860, 319831), (358080, 319831), (357970, 319830)]
[(358179, 320059), (358430, 320059), (358170, 320204), (358449, 320201), (358196, 320127), (358416, 320127), (358306, 320126)]
[(358511, 320351), (358762, 320351), (358502, 320496), (358781, 320493), (358528, 320419), (358748, 320419), (358638, 320418)]
[(358843, 320643), (359094, 320643), (358834, 320788), (359113, 320785), (358860, 320711), (359080, 320711), (358970, 320710)]
[(359175, 320935), (359426, 320935), (359166, 321080), (359445, 321077), (359192, 321003), (359412, 321003), (359302, 321002)]
[(359507, 321227), (359758, 321227), (359498, 321372), (359777, 321369), (359524, 321295), (359744, 321295), (359634, 321294)]
[(359839, 321519), (360090, 321519), (359830, 321664), (360109, 321661), (359856, 321587), (360076, 321587), (359966, 321586)]
[(360171, 321811), (360422, 321811), (360162, 321956), (360441, 321953), (360188, 321879), (360408, 321879), (360298, 321878)]
[(360503, 322103), (360754, 322103), (360494, 322248), (360773, 322245), (360520, 322171), (360740, 322171), (360630, 322170)]
[(360835, 322395), (361086, 322395), (360826, 322540), (361105, 322537), (360852, 322463), (361072, 322463), (360962, 322462)]
[(361167, 322687), (361418, 322687), (361158, 322832), (361437, 322829), (361184, 322755), (361404, 322755), (361294, 322754)]
[(361496, 322976), (361747, 322976), (361487, 323121), (361766, 323118), (361513, 323044), (361733, 323044), (361623, 323043)]
[(361825, 323265), (362076, 323265), (361816, 323410), (362095, 323407), (361842, 323333), (362062, 323333), (361952, 323332)]
[(362154, 323554), (362405, 323554), (362145, 323699), (362424, 323696), (362171, 323622), (362391, 323622), (362281, 323621)]
[(362483, 323843), (362734, 323843), (362474, 323988), (362753, 323985), (362500, 323911), (362720, 323911), (362610, 323910)]
[(362812, 324132), (363063, 324132), (362803, 324277), (363082, 324274), (362829, 324200), (363049, 324200), (362939, 324199)]
[(363141, 324421), (363392, 324421), (363132, 324566), (363411, 324563), (363158, 324489), (363378, 324489), (363268, 324488)]
[(363470, 324710), (363721, 324710), (363461, 324855), (363740, 324852), (363487, 324778), (363707, 324778), (363597, 324777)]
[(363799, 324999), (364050, 324999), (363790, 325144), (364069, 325141), (363816, 325067), (364036, 325067), (363926, 325066)]
[(364128, 325288), (364379, 325288), (364119, 325433), (364398, 325430), (364145, 325356), (364365, 325356), (364255, 325355)]
[(364460, 325580), (364711, 325580), (364451, 325725), (364730, 325722), (364477, 325648), (364697, 325648), (364587, 325647)]
[(364792, 325872), (365043, 325872), (364783, 326017), (365062, 326014), (364809, 325940), (365029, 325940), (364919, 325939)]
[(365124, 326164), (365375, 326164), (365115, 326309), (365394, 326306), (365141, 326232), (365361, 326232), (365251, 326231)]
[(365456, 326456), (365707, 326456), (365447, 326601), (365726, 326598), (365473, 326524), (365693, 326524), (365583, 326523)]
[(365788, 326748), (366039, 326748), (365779, 326893), (366058, 326890), (365805, 326816), (366025, 326816), (365915, 326815)]
[(366120, 327040), (366371, 327040), (366111, 327185), (366390, 327182), (366137, 327108), (366357, 327108), (366247, 327107)]
[(366452, 327332), (366703, 327332), (366443, 327477), (366722, 327474), (366469, 327400), (366689, 327400), (366579, 327399)]
[(366784, 327624), (367035, 327624), (366775, 327769), (367054, 327766), (366801, 327692), (367021, 327692), (366911, 327691)]
[(367116, 327916), (367367, 327916), (367107, 328061), (367386, 328058), (367133, 327984), (367353, 327984), (367243, 327983)]
[(367445, 328205), (367696, 328205), (367436, 328350), (367715, 328347), (367462, 328273), (367682, 328273), (367572, 328272)]
[(367774, 328494), (368025, 328494), (367765, 328639), (368044, 328636), (367791, 328562), (368011, 328562), (367901, 328561)]
[(368103, 328783), (368354, 328783), (368094, 328928), (368373, 328925), (368120, 328851), (368340, 328851), (368230, 328850)]
[(368432, 329072), (368683, 329072), (368423, 329217), (368702, 329214), (368449, 329140), (368669, 329140), (368559, 329139)]
[(368761, 329361), (369012, 329361), (368752, 329506), (369031, 329503), (368778, 329429), (368998, 329429), (368888, 329428)]
[(369090, 329650), (369341, 329650), (369081, 329795), (369360, 329792), (369107, 329718), (369327, 329718), (369217, 329717)]
[(369419, 329939), (369670, 329939), (369410, 330084), (369689, 330081), (369436, 330007), (369656, 330007), (369546, 330006)]
[(369748, 330228), (369999, 330228), (369739, 330373), (370018, 330370), (369765, 330296), (369985, 330296), (369875, 330295)]
[(370077, 330517), (370328, 330517), (370068, 330662), (370347, 330659), (370094, 330585), (370314, 330585), (370204, 330584)]
[(370406, 330806), (370657, 330806), (370397, 330951), (370676, 330948), (370423, 330874), (370643, 330874), (370533, 330873)]
[(370735, 331095), (370986, 331095), (370726, 331240), (371005, 331237), (370752, 331163), (370972, 331163), (370862, 331162)]
[(371064, 331384), (371315, 331384), (371055, 331529), (371334, 331526), (371081, 331452), (371301, 331452), (371191, 331451)]
[(371393, 331673), (371644, 331673), (371384, 331818), (371663, 331815), (371410, 331741), (371630, 331741), (371520, 331740)]
[(371722, 331962), (371973, 331962), (371713, 332107), (371992, 332104), (371739, 332030), (371959, 332030), (371849, 332029)]
[(372051, 332251), (372302, 332251), (372042, 332396), (372321, 332393), (372068, 332319), (372288, 332319), (372178, 332318)]
[(372380, 332540), (372631, 332540), (372371, 332685), (372650, 332682), (372397, 332608), (372617, 332608), (372507, 332607)]
[(372709, 332829), (372960, 332829), (372700, 332974), (372979, 332971), (372726, 332897), (372946, 332897), (372836, 332896)]
[(373038, 333118), (373289, 333118), (373029, 333263), (373308, 333260), (373055, 333186), (373275, 333186), (373165, 333185)]
[(373367, 333407), (373618, 333407), (373358, 333552), (373637, 333549), (373384, 333475), (373604, 333475), (373494, 333474)]
[(373696, 333696), (373947, 333696), (373687, 333841), (373966, 333838), (373713, 333764), (373933, 333764), (373823, 333763)]
[(374025, 333985), (374276, 333985), (374016, 334130), (374295, 334127), (374042, 334053), (374262, 334053), (374152, 334052)]
[(374354, 334274), (374605, 334274), (374345, 334419), (374624, 334416), (374371, 334342), (374591, 334342), (374481, 334341)]
[(374683, 334563), (374934, 334563), (374674, 334708), (374953, 334705), (374700, 334631), (374920, 334631), (374810, 334630)]
[(375012, 334852), (375263, 334852), (375003, 334997), (375282, 334994), (375029, 334920), (375249, 334920), (375139, 334919)]
[(375341, 335141), (375592, 335141), (375332, 335286), (375611, 335283), (375358, 335209), (375578, 335209), (375468, 335208)]
[(375670, 335430), (375921, 335430), (375661, 335575), (375940, 335572), (375687, 335498), (375907, 335498), (375797, 335497)]
[(375999, 335719), (376250, 335719), (375990, 335864), (376269, 335861), (376016, 335787), (376236, 335787), (376126, 335786)]
[(376321, 336001), (376572, 336001), (376312, 336146), (376591, 336143), (376338, 336069), (376558, 336069), (376448, 336068)]
[(376643, 336283), (376894, 336283), (376634, 336428), (376913, 336425), (376660, 336351), (376880, 336351), (376770, 336350)]
[(376965, 336565), (377216, 336565), (376956, 336710), (377235, 336707), (376982, 336633), (377202, 336633), (377092, 336632)]
[(377287, 336847), (377538, 336847), (377278, 336992), (377557, 336989), (377304, 336915), (377524, 336915), (377414, 336914)]
[(377609, 337129), (377860, 337129), (377600, 337274), (377879, 337271), (377626, 337197), (377846, 337197), (377736, 337196)]
[(377931, 337411), (378182, 337411), (377922, 337556), (378201, 337553), (377948, 337479), (378168, 337479), (378058, 337478)]
[(378253, 337693), (378504, 337693), (378244, 337838), (378523, 337835), (378270, 337761), (378490, 337761), (378380, 337760)]
[(378575, 337975), (378826, 337975), (378566, 338120), (378845, 338117), (378592, 338043), (378812, 338043), (378702, 338042)]
[(378897, 338257), (379148, 338257), (378888, 338402), (379167, 338399), (378914, 338325), (379134, 338325), (379024, 338324)]
[(379222, 338542), (379473, 338542), (379213, 338687), (379492, 338684), (379239, 338610), (379459, 338610), (379349, 338609)]
[(379547, 338827), (379798, 338827), (379538, 338972), (379817, 338969), (379564, 338895), (379784, 338895), (379674, 338894)]
[(379872, 339112), (380123, 339112), (379863, 339257), (380142, 339254), (379889, 339180), (380109, 339180), (379999, 339179)]
[(380197, 339397), (380448, 339397), (380188, 339542), (380467, 339539), (380214, 339465), (380434, 339465), (380324, 339464)]
[(380522, 339682), (380773, 339682), (380513, 339827), (380792, 339824), (380539, 339750), (380759, 339750), (380649, 339749)]
[(380847, 339967), (381098, 339967), (380838, 340112), (381117, 340109), (380864, 340035), (381084, 340035), (380974, 340034)]
[(381172, 340252), (381423, 340252), (381163, 340397), (381442, 340394), (381189, 340320), (381409, 340320), (381299, 340319)]
[(381497, 340537), (381748, 340537), (381488, 340682), (381767, 340679), (381514, 340605), (381734, 340605), (381624, 340604)]
[(381822, 340822), (382073, 340822), (381813, 340967), (382092, 340964), (381839, 340890), (382059, 340890), (381949, 340889)]
[(382150, 341110), (382401, 341110), (382141, 341255), (382420, 341252), (382167, 341178), (382387, 341178), (382277, 341177)]
[(382477, 341398), (382728, 341398), (382468, 341543), (382747, 341540), (382494, 341466), (382714, 341466), (382604, 341465)]
[(382804, 341686), (383055, 341686), (382795, 341831), (383074, 341828), (382821, 341754), (383041, 341754), (382931, 341753)]
[(383132, 341973), (383383, 341973), (383123, 342118), (383402, 342115), (383149, 342041), (383369, 342041), (383259, 342040)]
[(383459, 342260), (383710, 342260), (383450, 342405), (383729, 342402), (383476, 342328), (383696, 342328), (383586, 342327)]
[(383786, 342547), (384037, 342547), (383777, 342692), (384056, 342689), (383803, 342615), (384023, 342615), (383913, 342614)]
[(384114, 342834), (384365, 342834), (384105, 342979), (384384, 342976), (384131, 342902), (384351, 342902), (384241, 342901)]
[(384441, 343121), (384692, 343121), (384432, 343266), (384711, 343263), (384458, 343189), (384678, 343189), (384568, 343188)]
[(384768, 343408), (385019, 343408), (384759, 343553), (385038, 343550), (384785, 343476), (385005, 343476), (384895, 343475)]
[(385100, 343700), (385351, 343700), (385091, 343845), (385370, 343842), (385117, 343768), (385337, 343768), (385227, 343767)]
[(385432, 343992), (385683, 343992), (385423, 344137), (385702, 344134), (385449, 344060), (385669, 344060), (385559, 344059)]
[(385764, 344284), (386015, 344284), (385755, 344429), (386034, 344426), (385781, 344352), (386001, 344352), (385891, 344351)]
[(386096, 344576), (386347, 344576), (386087, 344721), (386366, 344718), (386113, 344644), (386333, 344644), (386223, 344643)]
[(386428, 344868), (386679, 344868), (386419, 345013), (386698, 345010), (386445, 344936), (386665, 344936), (386555, 344935)]
[(386760, 345160), (387011, 345160), (386751, 345305), (387030, 345302), (386777, 345228), (386997, 345228), (386887, 345227)]
[(387092, 345452), (387343, 345452), (387083, 345597), (387362, 345594), (387109, 345520), (387329, 345520), (387219, 345519)]
[(387424, 345744), (387675, 345744), (387415, 345889), (387694, 345886), (387441, 345812), (387661, 345812), (387551, 345811)]
[(387756, 346036), (388007, 346036), (387747, 346181), (388026, 346178), (387773, 346104), (387993, 346104), (387883, 346103)]
[(388088, 346328), (388339, 346328), (388079, 346473), (388358, 346470), (388105, 346396), (388325, 346396), (388215, 346395)]
[(388420, 346620), (388671, 346620), (388411, 346765), (388690, 346762), (388437, 346688), (388657, 346688), (388547, 346687)]
[(388752, 346912), (389003, 346912), (388743, 347057), (389022, 347054), (388769, 346980), (388989, 346980), (388879, 346979)]
[(389084, 347204), (389335, 347204), (389075, 347349), (389354, 347346), (389101, 347272), (389321, 347272), (389211, 347271)]
[(389416, 347496), (389667, 347496), (389407, 347641), (389686, 347638), (389433, 347564), (389653, 347564), (389543, 347563)]
[(389748, 347788), (389999, 347788), (389739, 347933), (390018, 347930), (389765, 347856), (389985, 347856), (389875, 347855)]
[(390080, 348080), (390331, 348080), (390071, 348225), (390350, 348222), (390097, 348148), (390317, 348148), (390207, 348147)]
[(390412, 348372), (390663, 348372), (390403, 348517), (390682, 348514), (390429, 348440), (390649, 348440), (390539, 348439)]
[(390744, 348664), (390995, 348664), (390735, 348809), (391014, 348806), (390761, 348732), (390981, 348732), (390871, 348731)]
[(391076, 348956), (391327, 348956), (391067, 349101), (391346, 349098), (391093, 349024), (391313, 349024), (391203, 349023)]
[(391408, 349248), (391659, 349248), (391399, 349393), (391678, 349390), (391425, 349316), (391645, 349316), (391535, 349315)]
[(391740, 349540), (391991, 349540), (391731, 349685), (392010, 349682), (391757, 349608), (391977, 349608), (391867, 349607)]
[(392072, 349832), (392323, 349832), (392063, 349977), (392342, 349974), (392089, 349900), (392309, 349900), (392199, 349899)]
[(392404, 350124), (392655, 350124), (392395, 350269), (392674, 350266), (392421, 350192), (392641, 350192), (392531, 350191)]
[(392736, 350416), (392987, 350416), (392727, 350561), (393006, 350558), (392753, 350484), (392973, 350484), (392863, 350483)]
[(393068, 350708), (393319, 350708), (393059, 350853), (393338, 350850), (393085, 350776), (393305, 350776), (393195, 350775)]
[(393400, 351000), (393651, 351000), (393391, 351145), (393670, 351142), (393417, 351068), (393637, 351068), (393527, 351067)]
[(393732, 351292), (393983, 351292), (393723, 351437), (394002, 351434), (393749, 351360), (393969, 351360), (393859, 351359)]
[(394067, 351587), (394318, 351587), (394058, 351732), (394337, 351729), (394084, 351655), (394304, 351655), (394194, 351654)]
[(394401, 351882), (394652, 351882), (394392, 352027), (394671, 352024), (394418, 351950), (394638, 351950), (394528, 351949)]
[(394735, 352177), (394986, 352177), (394726, 352322), (395005, 352319), (394752, 352245), (394972, 352245), (394862, 352244)]
[(395070, 352471), (395321, 352471), (395061, 352616), (395340, 352613), (395087, 352539), (395307, 352539), (395197, 352538)]
[(395404, 352765), (395655, 352765), (395395, 352910), (395674, 352907), (395421, 352833), (395641, 352833), (395531, 352832)]
[(395738, 353059), (395989, 353059), (395729, 353204), (396008, 353201), (395755, 353127), (395975, 353127), (395865, 353126)]
[(396073, 353353), (396324, 353353), (396064, 353498), (396343, 353495), (396090, 353421), (396310, 353421), (396200, 353420)]
[(396407, 353647), (396658, 353647), (396398, 353792), (396677, 353789), (396424, 353715), (396644, 353715), (396534, 353714)]
[(396741, 353941), (396992, 353941), (396732, 354086), (397011, 354083), (396758, 354009), (396978, 354009), (396868, 354008)]
[(397070, 354230), (397321, 354230), (397061, 354375), (397340, 354372), (397087, 354298), (397307, 354298), (397197, 354297)]
[(397399, 354519), (397650, 354519), (397390, 354664), (397669, 354661), (397416, 354587), (397636, 354587), (397526, 354586)]
[(397727, 354808), (397978, 354808), (397718, 354953), (397997, 354950), (397744, 354876), (397964, 354876), (397854, 354875)]
[(398056, 355097), (398307, 355097), (398047, 355242), (398326, 355239), (398073, 355165), (398293, 355165), (398183, 355164)]
[(398385, 355386), (398636, 355386), (398376, 355531), (398655, 355528), (398402, 355454), (398622, 355454), (398512, 355453)]
[(398713, 355675), (398964, 355675), (398704, 355820), (398983, 355817), (398730, 355743), (398950, 355743), (398840, 355742)]
[(399042, 355963), (399293, 355963), (399033, 356108), (399312, 356105), (399059, 356031), (399279, 356031), (399169, 356030)]
[(399371, 356251), (399622, 356251), (399362, 356396), (399641, 356393), (399388, 356319), (399608, 356319), (399498, 356318)]
[(399699, 356539), (399950, 356539), (399690, 356684), (399969, 356681), (399716, 356607), (399936, 356607), (399826, 356606)]
[(400028, 356828), (400279, 356828), (400019, 356973), (400298, 356970), (400045, 356896), (400265, 356896), (400155, 356895)]
[(400357, 357117), (400608, 357117), (400348, 357262), (400627, 357259), (400374, 357185), (400594, 357185), (400484, 357184)]
[(400686, 357406), (400937, 357406), (400677, 357551), (400956, 357548), (400703, 357474), (400923, 357474), (400813, 357473)]
[(401015, 357695), (401266, 357695), (401006, 357840), (401285, 357837), (401032, 357763), (401252, 357763), (401142, 357762)]
[(401344, 357984), (401595, 357984), (401335, 358129), (401614, 358126), (401361, 358052), (401581, 358052), (401471, 358051)]
[(401673, 358273), (401924, 358273), (401664, 358418), (401943, 358415), (401690, 358341), (401910, 358341), (401800, 358340)]
[(402002, 358562), (402253, 358562), (401993, 358707), (402272, 358704), (402019, 358630), (402239, 358630), (402129, 358629)]
[(402331, 358851), (402582, 358851), (402322, 358996), (402601, 358993), (402348, 358919), (402568, 358919), (402458, 358918)]
[(402660, 359140), (402911, 359140), (402651, 359285), (402930, 359282), (402677, 359208), (402897, 359208), (402787, 359207)]
